Time,BioZ
0,3612.303734
0.015625,2468.800545
0.03125,2542.233467
0.046875,2719.449997
0.0625,2678.239346
0.078125,2644.765377
0.09375,2641.963959
0.109375,2641.808987
0.125,2642.142773
0.140625,2643.00108
0.15625,2643.978596
0.171875,2644.729614
0.1875,2645.421028
0.203125,2646.648884
0.21875,2648.079395
0.234375,2649.092674
0.25,2649.974823
0.265625,2651.226521
0.28125,2652.680874
0.296875,2653.813362
0.3125,2654.862404
0.328125,2656.149864
0.34375,2657.341957
0.359375,2658.259869
0.375,2659.30891
0.390625,2660.489082
0.40625,2661.561966
0.421875,2662.551403
0.4375,2663.54084
0.453125,2664.625645
0.46875,2665.781975
0.484375,2667.021751
0.5,2667.915821
0.515625,2668.54763
0.53125,2669.358253
0.546875,2670.33577
0.5625,2671.289444
0.578125,2672.243118
0.59375,2673.006058
0.609375,2673.506737
0.625,2673.995495
0.640625,2674.591541
0.65625,2675.306797
0.671875,2675.807476
0.6875,2676.260471
0.703125,2676.892281
0.71875,2677.619457
0.734375,2678.263187
0.75,2678.835392
0.765625,2679.395676
0.78125,2679.812908
0.796875,2680.325508
0.8125,2681.159973
0.828125,2681.75602
0.84375,2681.970596
0.859375,2682.340145
0.875,2683.067322
0.890625,2683.866024
0.90625,2684.414387
0.921875,2684.652805
0.9375,2685.046196
0.953125,2685.73761
0.96875,2686.321735
0.984375,2686.810493
1,2687.227726
1.015625,2687.656879
1.03125,2688.062191
1.046875,2688.384056
1.0625,2688.705921
1.078125,2689.003944
1.09375,2689.242363
1.109375,2689.611912
1.125,2689.957619
1.140625,2690.017223
1.15625,2690.291405
1.171875,2690.970898
1.1875,2691.471577
1.203125,2691.674232
1.21875,2691.924572
1.234375,2692.2822
1.25,2692.604065
1.265625,2692.866325
1.28125,2692.92593
1.296875,2692.866325
1.3125,2693.092823
1.328125,2693.605423
1.34375,2693.867683
1.359375,2693.95113
1.375,2694.296837
1.390625,2694.654465
1.40625,2694.737911
1.421875,2694.618702
1.4375,2694.761753
1.453125,2695.119381
1.46875,2695.286274
1.484375,2695.322037
1.5,2695.36972
1.515625,2695.417404
1.53125,2695.512772
1.546875,2695.631981
1.5625,2695.62006
1.578125,2695.572376
1.59375,2695.691586
1.609375,2695.763111
1.625,2695.930004
1.640625,2696.454525
1.65625,2696.704865
1.671875,2696.585655
1.6875,2696.526051
1.703125,2696.597576
1.71875,2696.585655
1.734375,2696.478367
1.75,2696.287632
1.765625,2696.478367
1.78125,2696.752548
1.796875,2696.621418
1.8125,2696.311474
1.828125,2696.382999
1.84375,2696.64526
1.859375,2696.633339
1.875,2696.359158
1.890625,2696.311474
1.90625,2696.537971
1.921875,2696.64526
1.9375,2696.537971
1.953125,2696.39492
1.96875,2696.192265
1.984375,2695.989609
2,2696.168423
2.015625,2696.573734
2.03125,2696.597576
2.046875,2696.418762
2.0625,2696.561813
2.078125,2696.669102
2.09375,2696.382999
2.109375,2696.144581
2.125,2696.073055
2.140625,2695.906162
2.15625,2695.775032
2.171875,2695.965767
2.1875,2696.228027
2.203125,2696.156502
2.21875,2695.727348
2.234375,2695.441246
2.25,2695.631981
2.265625,2695.977688
2.28125,2695.870399
2.296875,2695.393562
2.3125,2695.035934
2.328125,2694.809437
2.34375,2694.499493
2.359375,2694.106102
2.375,2693.903446
2.390625,2693.82
2.40625,2693.641186
2.421875,2693.521976
2.4375,2693.474293
2.453125,2693.593502
2.46875,2693.808079
2.484375,2693.855762
2.5,2693.545818
2.515625,2693.212032
2.53125,2693.104744
2.546875,2692.973614
2.5625,2692.782879
2.578125,2692.604065
2.59375,2692.472935
2.609375,2692.306042
2.625,2692.043781
2.640625,2691.781521
2.65625,2691.602707
2.671875,2691.626549
2.6875,2691.662312
2.703125,2691.352367
2.71875,2691.113949
2.734375,2691.066265
2.75,2690.947056
2.765625,2690.61327
2.78125,2690.339088
2.796875,2690.029144
2.8125,2689.862251
2.828125,2689.778805
2.84375,2689.683437
2.859375,2689.731121
2.875,2689.814568
2.890625,2689.683437
2.90625,2689.361572
2.921875,2688.932419
2.9375,2688.860893
2.953125,2689.123154
2.96875,2689.135075
2.984375,2688.872814
3,2688.82513
3.015625,2688.872814
3.03125,2688.419819
3.046875,2687.776089
3.0625,2687.513828
3.078125,2687.573433
3.09375,2687.311172
3.109375,2686.6436
3.125,2686.131001
3.140625,2686.047554
3.15625,2685.880661
3.171875,2685.403824
3.1875,2684.97467
3.203125,2684.831619
3.21875,2684.807777
3.234375,2684.688568
3.25,2684.402466
3.265625,2684.164047
3.28125,2684.032917
3.296875,2683.830261
3.3125,2683.627605
3.328125,2683.281898
3.34375,2682.900429
3.359375,2682.733536
