2.854000000000000000e+03,2.146000000000000000e+03,2.323000000000000000e+03,2.415000000000000000e+03,1.964000000000000000e+03,2.556000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
3.267000000000000000e+03,2.305000000000000000e+03,2.703000000000000000e+03,2.636000000000000000e+03,2.113000000000000000e+03,2.748000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
3.255000000000000000e+03,2.372000000000000000e+03,2.893000000000000000e+03,2.724000000000000000e+03,2.203000000000000000e+03,2.744000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
3.093000000000000000e+03,2.372000000000000000e+03,2.959000000000000000e+03,2.718000000000000000e+03,2.244000000000000000e+03,2.656000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
2.911000000000000000e+03,2.345000000000000000e+03,2.968000000000000000e+03,2.676000000000000000e+03,2.254000000000000000e+03,2.534000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
2.732000000000000000e+03,2.310000000000000000e+03,2.951000000000000000e+03,2.624000000000000000e+03,2.246000000000000000e+03,2.437000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
2.556000000000000000e+03,2.270000000000000000e+03,2.909000000000000000e+03,2.555000000000000000e+03,2.228000000000000000e+03,2.369000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
2.434000000000000000e+03,2.239000000000000000e+03,2.870000000000000000e+03,2.502000000000000000e+03,2.197000000000000000e+03,2.259000000000000000e+03,6.248000000000000000e+03,6.248000000000000000e+03
