2.770000000000000000e+03,2.443000000000000000e+03,1.361000000000000000e+03,2.130000000000000000e+02,2.979000000000000000e+03,2.080000000000000000e+02,1.320000000000000000e+02,1.580000000000000000e+02
2.024000000000000000e+03,1.432000000000000000e+03,9.030000000000000000e+02,1.640000000000000000e+02,2.180000000000000000e+03,1.720000000000000000e+02,1.110000000000000000e+02,1.310000000000000000e+02
1.313000000000000000e+03,1.054000000000000000e+03,8.120000000000000000e+02,1.380000000000000000e+02,1.510000000000000000e+03,1.500000000000000000e+02,9.900000000000000000e+01,1.160000000000000000e+02
7.990000000000000000e+02,8.340000000000000000e+02,8.090000000000000000e+02,1.250000000000000000e+02,1.157000000000000000e+03,1.360000000000000000e+02,9.300000000000000000e+01,1.070000000000000000e+02
5.480000000000000000e+02,7.310000000000000000e+02,8.380000000000000000e+02,1.190000000000000000e+02,9.180000000000000000e+02,1.300000000000000000e+02,8.800000000000000000e+01,1.010000000000000000e+02
4.000000000000000000e+02,6.720000000000000000e+02,8.940000000000000000e+02,1.120000000000000000e+02,7.680000000000000000e+02,1.230000000000000000e+02,8.300000000000000000e+01,9.500000000000000000e+01
3.110000000000000000e+02,6.370000000000000000e+02,9.380000000000000000e+02,1.070000000000000000e+02,6.880000000000000000e+02,1.200000000000000000e+02,8.000000000000000000e+01,9.100000000000000000e+01
2.600000000000000000e+02,6.380000000000000000e+02,9.950000000000000000e+02,1.070000000000000000e+02,5.800000000000000000e+02,1.180000000000000000e+02,7.700000000000000000e+01,8.700000000000000000e+01
