Time,BioZ
0,0
0.015625,1.02519989
0.03125,31.60238266
0.046875,103.1398773
0.0625,-69.95201111
0.078125,-339.6272659
0.09375,813.1980896
0.109375,3512.263298
0.125,5230.438709
0.140625,5186.498165
0.15625,4920.721054
0.171875,4973.721504
0.1875,5028.927326
0.203125,5038.642883
0.21875,5044.734478
0.234375,5048.584938
0.25,5050.420761
0.265625,5053.174496
0.28125,5055.344105
0.296875,5056.357384
0.3125,5057.942867
0.328125,5059.015751
0.34375,5058.205128
0.359375,5057.859421
0.375,5059.015751
0.390625,5058.717728
0.40625,5057.513714
0.421875,5056.905746
0.4375,5055.236816
0.453125,5052.828789
0.46875,5051.112175
0.484375,5048.930645
0.5,5045.640469
0.515625,5042.636395
0.53125,5039.787292
0.546875,5035.543442
0.5625,5031.514168
0.578125,5027.270317
0.59375,5020.737648
0.609375,5014.503002
0.625,5008.673668
0.640625,5000.174046
0.65625,4989.278316
0.671875,4975.676537
0.6875,4956.912994
0.703125,4937.48188
0.71875,4922.533035
0.734375,4903.507233
0.75,4874.575138
0.765625,4847.621918
0.78125,4830.932617
0.796875,4822.361469
0.8125,4821.133614
0.828125,4827.725887
0.84375,4841.005802
0.859375,4856.514931
0.875,4867.637157
0.890625,4871.559143
0.90625,4871.547222
0.921875,4870.462418
0.9375,4866.814613
0.953125,4861.37867
0.96875,4857.182503
0.984375,4855.108261
1,4854.047298
1.015625,4854.571819
1.03125,4856.979847
1.046875,4853.272438
1.0625,4839.217663
1.078125,4826.47419
1.09375,4821.622372
1.109375,4818.892479
1.125,4816.412926
1.140625,4814.708233
1.15625,4811.46574
1.171875,4806.363583
1.1875,4801.547527
1.203125,4796.946049
1.21875,4793.393612
1.234375,4791.510105
1.25,4787.576199
1.265625,4781.281948
1.28125,4776.16787
1.296875,4772.830009
1.3125,4768.657684
1.328125,4760.956764
1.34375,4749.429226
1.359375,4736.423492
1.375,4725.348949
1.390625,4716.229439
1.40625,4707.825184
1.421875,4702.138901
1.4375,4698.348045
1.453125,4692.959785
1.46875,4686.820507
1.484375,4681.348801
1.5,4674.589634
1.515625,4663.24091
1.53125,4644.906521
1.546875,4623.866081
1.5625,4611.575603
1.578125,4612.028599
1.59375,4619.276524
1.609375,4625.892639
1.625,4626.011848
1.640625,4622.197151
1.65625,4622.483253
1.671875,4636.347294
1.6875,4668.879509
1.703125,4709.088802
1.71875,4743.70718
1.734375,4771.876335
1.75,4798.710346
1.765625,4828.858376
1.78125,4859.542847
1.796875,4883.134365
1.8125,4899.215698
1.828125,4911.971092
1.84375,4922.962189
1.859375,4931.604862
1.875,4938.983917
1.890625,4947.078228
1.90625,4953.765869
1.921875,4958.200455
1.9375,4961.812496
1.953125,4963.254929
1.96875,4964.68544
1.984375,4971.253872
2,4981.231689
2.015625,4989.135265
2.03125,4995.024204
2.046875,5001.437664
2.0625,5007.374287
2.078125,5012.691021
2.09375,5018.496513
2.109375,5024.36161
2.125,5030.727386
2.140625,5038.058758
2.15625,5046.17691
2.171875,5054.104328
2.1875,5061.984062
2.203125,5069.684982
2.21875,5075.836182
2.234375,5081.820488
2.25,5088.603497
2.265625,5093.693733
2.28125,5097.663403
2.296875,5102.610588
2.3125,5106.937885
2.328125,5109.095573
2.34375,5111.730099
2.359375,5115.59248
2.375,5118.072033
2.390625,5120.933056
2.40625,5125.200748
2.421875,5127.978325
2.4375,5129.957199
2.453125,5132.734776
2.46875,5134.820938
2.484375,5135.750771
2.5,5137.979984
2.515625,5140.960217
2.53125,5142.41457
2.546875,5144.441128
2.5625,5146.920681
2.578125,5147.504807
2.59375,5148.160458
2.609375,5149.710178
2.625,5150.747299
2.640625,5151.534081
2.65625,5152.356625
2.671875,5151.91555
2.6875,5151.224136
2.703125,5152.916908
2.71875,5154.144764
2.734375,5153.19109
2.75,5153.501034
2.765625,5154.287815
2.78125,5153.167248
2.796875,5152.16589
2.8125,5152.42815
2.828125,5151.486397
2.84375,5149.304867
2.859375,5148.863792
2.875,5148.839951
2.890625,5148.112774
2.90625,5148.44656
2.921875,5147.731304
2.9375,5145.609379
2.953125,5145.704746
2.96875,5146.968365
2.984375,5146.634579
3,5146.229267
3.015625,5146.980286
3.03125,5146.682262
3.046875,5147.016048
3.0625,5149.98436
3.078125,5151.605606
3.09375,5151.546001
3.109375,5152.67849
3.125,5153.346062
3.140625,5151.534081
3.15625,5148.851871
3.171875,5146.682262
3.1875,5143.904686
3.203125,5141.758919
3.21875,5141.5205
3.234375,5141.532421
3.25,5141.246319
3.265625,5139.85157
3.28125,5137.372017
3.296875,5138.099194
3.3125,5144.000053
3.328125,5151.426792
3.34375,5156.385899
3.359375,5160.009861
3.375,5162.763596
3.390625,5162.847042
3.40625,5163.908005
3.421875,5166.80479
3.4375,5166.888237
3.453125,5165.290833
3.46875,5165.457726
3.484375,5165.147781
3.5,5162.382126
3.515625,5160.188675
3.53125,5159.389973
3.546875,5157.387257
3.5625,5155.694485
3.578125,5155.25341
3.59375,5154.156685
3.609375,5153.96595
3.625,5155.205727
3.640625,5155.968666
3.65625,5156.207085
3.671875,5156.826973
3.6875,5156.648159
3.703125,5155.324936
3.71875,5155.003071
3.734375,5153.691769
3.75,5149.590969
3.765625,5147.016048
3.78125,5146.563053
3.796875,5145.013332
3.8125,5143.547058
3.828125,5143.547058
3.84375,5142.557621
3.859375,5139.696598
3.875,5137.503147
3.890625,5136.227608
3.90625,5136.036873
3.921875,5137.92038
3.9375,5137.753487
3.953125,5134.272575
3.96875,5131.530762
3.984375,5129.528046
4,5127.966404
4.015625,5129.718781
4.03125,5133.640766
4.046875,5134.129524
4.0625,5132.329464
