Time,BioZ
0,5818.676949
0.015625,5964.207649
0.03125,5966.663361
0.046875,5949.091911
0.0625,5947.482586
0.078125,5945.158005
0.09375,5939.245224
0.109375,5931.174755
0.125,5922.520161
0.140625,5914.676189
0.15625,5906.951427
0.171875,5898.237228
0.1875,5889.225006
0.203125,5880.701542
0.21875,5872.511864
0.234375,5864.00032
0.25,5854.88081
0.265625,5845.522881
0.28125,5835.521221
0.296875,5824.530125
0.3125,5813.610554
0.328125,5803.358555
0.34375,5793.237686
0.359375,5782.914162
0.375,5772.49527
0.390625,5762.183666
0.40625,5751.96743
0.421875,5741.846561
0.4375,5731.594563
0.453125,5720.794201
0.46875,5709.87463
0.484375,5699.050426
0.5,5688.142776
0.515625,5677.449703
0.53125,5666.75663
0.546875,5655.384064
0.5625,5643.677711
0.578125,5632.328987
0.59375,5620.956421
0.609375,5608.701706
0.625,5596.590042
0.640625,5585.26516
0.65625,5573.284626
0.671875,5560.290813
0.6875,5547.487736
0.703125,5535.2211
0.71875,5523.228645
0.734375,5511.474609
0.75,5499.505997
0.765625,5487.549305
0.78125,5476.248264
0.796875,5464.851856
0.8125,5452.668667
0.828125,5440.866947
0.84375,5429.518223
0.859375,5417.370796
0.875,5405.306816
0.890625,5394.542217
0.90625,5384.397507
0.921875,5373.78788
0.9375,5362.510681
0.953125,5351.245403
0.96875,5340.397358
0.984375,5329.489708
1,5318.319798
1.015625,5307.483673
1.03125,5297.3032
1.046875,5287.42075
1.0625,5277.168751
1.078125,5267.059803
1.09375,5256.927013
1.109375,5246.496201
1.125,5236.339569
1.140625,5226.171017
1.15625,5216.145515
1.171875,5206.823349
1.1875,5197.632313
1.203125,5187.642574
1.21875,5177.640915
1.234375,5168.473721
1.25,5159.783363
1.265625,5151.236057
1.28125,5142.688751
1.296875,5133.962631
1.3125,5124.878883
1.328125,5115.807056
1.34375,5107.963085
1.359375,5100.893974
1.375,5092.859268
1.390625,5084.776878
1.40625,5077.922344
1.421875,5070.793629
1.4375,5063.581467
1.453125,5057.108402
1.46875,5049.812794
1.484375,5041.432381
1.5,5034.017563
1.515625,5028.104782
1.53125,5022.56155
1.546875,5016.279221
1.5625,5009.639263
1.578125,5003.726482
1.59375,4998.075962
1.609375,4991.853237
1.625,4986.107349
1.640625,4981.005192
1.65625,4975.271225
1.671875,4969.406128
1.6875,4964.387417
1.703125,4959.237576
1.71875,4953.682423
1.734375,4948.592186
1.75,4944.205284
1.765625,4940.056801
1.78125,4935.407639
1.796875,4930.412769
1.8125,4925.715923
1.828125,4921.090603
1.84375,4917.001724
1.859375,4913.437366
1.875,4909.086227
1.890625,4904.222488
1.90625,4900.217056
1.921875,4896.306992
1.9375,4892.027378
1.953125,4888.308048
1.96875,4884.910583
1.984375,4881.489277
2,4878.31831
2.015625,4874.408245
2.03125,4870.021343
2.046875,4866.814613
2.0625,4864.966869
2.078125,4862.952232
2.09375,4860.138893
2.109375,4856.598377
2.125,4852.795601
2.140625,4849.171638
2.15625,4846.167564
2.171875,4843.16349
2.1875,4840.445518
2.203125,4838.609695
2.21875,4836.535454
2.234375,4833.698273
2.25,4830.801487
2.265625,4828.131199
2.28125,4825.770855
2.296875,4823.684692
2.3125,4821.705818
2.328125,4820.048809
2.34375,4818.511009
2.359375,4816.758633
2.375,4814.553261
2.390625,4812.204838
2.40625,4809.880257
2.421875,4807.269573
2.4375,4804.944992
2.453125,4803.621769
2.46875,4802.906513
2.484375,4802.036285
2.5,4800.271988
2.515625,4797.804356
2.53125,4795.539379
2.546875,4793.667793
2.5625,4791.665077
2.578125,4789.400101
2.59375,4786.69405
2.609375,4783.320427
2.625,4780.566692
2.640625,4779.005051
2.65625,4776.966572
2.671875,4774.022102
2.6875,4771.482944
2.703125,4769.313335
2.71875,4767.382145
2.734375,4767.501354
2.75,4768.943787
2.765625,4768.264294
2.78125,4765.14101
2.796875,4761.54089
2.8125,4758.810997
2.828125,4757.499695
2.84375,4756.712914
2.859375,4754.960537
2.875,4751.443863
2.890625,4746.842384
2.90625,4744.160175
2.921875,4744.040966
2.9375,4741.764069
2.953125,4736.411572
2.96875,4734.134674
2.984375,4735.267162
3,4735.469818
3.015625,4735.302925
3.03125,4735.36253
3.046875,4733.753204
3.0625,4731.357098
3.078125,4730.212688
3.09375,4730.272293
3.109375,4730.141163
3.125,4729.163647
3.140625,4726.63641
3.15625,4721.689224
3.171875,4721.438885
3.1875,4733.645916
3.203125,4748.702049
3.21875,4754.61483
3.234375,4755.318165
3.25,4756.748676
3.265625,4757.344723
3.28125,4755.914211
3.296875,4755.008221
3.3125,4755.949974
3.328125,4757.0467
3.34375,4757.213593
3.359375,4756.343365
3.375,4754.805565
3.390625,4754.006863
3.40625,4754.161835
3.421875,4753.696918
3.4375,4752.421379
3.453125,4751.181602
3.46875,4751.14584
3.484375,4753.422737
3.5,4755.544662
3.515625,4754.87709
3.53125,4753.565788
3.546875,4753.32737
3.5625,4752.671719
3.578125,4751.9207
3.59375,4752.314091
3.609375,4753.041267
3.625,4753.994942
3.640625,4755.687714
3.65625,4756.271839
3.671875,4754.722118
3.6875,4753.398895
3.703125,4753.32737
3.71875,4752.206802
3.734375,4749.429226
3.75,4747.009277
3.765625,4745.590687
3.78125,4744.362831
3.796875,4743.599892
3.8125,4744.279385
3.828125,4745.721817
3.84375,4745.101929
3.859375,4742.634296
3.875,4741.966724
3.890625,4743.230343
3.90625,4743.504524
3.921875,4742.050171
3.9375,4741.048813
3.953125,4741.287231
3.96875,4740.154743
3.984375,4736.733437
4,4734.408855
4.015625,4734.539986
4.03125,4735.255241
4.046875,4735.767841
4.0625,4735.147953
4.078125,4733.133316
4.09375,4732.131958
4.109375,4732.441902
4.125,4732.489586
4.140625,4732.215405
4.15625,4731.607437
4.171875,4730.069637
4.1875,4728.591442
4.203125,4728.794098
4.21875,4729.616642
4.234375,4728.507996
4.25,4726.493359
4.265625,4725.790024
4.28125,4724.669456
4.296875,4723.358154
4.3125,4724.919796
4.328125,4725.885391
4.34375,4723.072052
4.359375,4719.781876
4.375,4718.482494
4.390625,4719.090462
4.40625,4718.518257
4.421875,4715.228081
4.4375,4713.308811
4.453125,4714.19096
4.46875,4716.420174
4.484375,4718.482494
4.5,4717.195034
4.515625,4713.487625
4.53125,4711.663723
4.546875,4711.687565
4.5625,4711.222649
4.578125,4710.829258
4.59375,4711.329937
4.609375,4710.98423
4.625,4708.778858
4.640625,4706.263542
4.65625,4705.154896
4.671875,4705.023766
4.6875,4703.867435
4.703125,4702.413082
4.71875,4703.783989
4.734375,4706.776142
4.75,4707.026482
4.765625,4705.309868
4.78125,4704.725742
4.796875,4704.999924
4.8125,4704.904556
4.828125,4703.938961
4.84375,4701.924324
4.859375,4699.373245
4.875,4697.906971
4.890625,4698.002338
4.90625,4703.128338
4.921875,4722.53561
4.9375,4689.490795
4.953125,4595.482349
4.96875,4840.493202
4.984375,5489.099026
5,5832.93438
5.015625,5854.570866
5.03125,6073.391438
5.046875,6249.988079
5.0625,6249.988079
5.078125,6235.301495
5.09375,6245.231628
5.109375,6249.141693
5.125,6237.42342
5.140625,6214.976311
5.15625,6193.01796
5.171875,6175.434589
5.1875,6159.627438
5.203125,6145.584583
5.21875,6133.925915
5.234375,6123.685837
5.25,6114.304066
5.265625,6106.555462
5.28125,6099.629402
5.296875,6091.988087
5.3125,6084.609032
5.328125,6078.290939
5.34375,6071.794033
5.359375,6065.404415
5.375,6060.051918
5.390625,6054.639816
5.40625,6049.108505
5.421875,6044.757366
5.4375,6040.740013
5.453125,6036.055088
5.46875,6031.680107
5.484375,6028.270721
5.5,6025.159359
5.515625,6021.714211
5.53125,6017.720699
5.546875,6013.822556
5.5625,6012.380123
5.578125,6013.393402
5.59375,6012.606621
5.609375,6008.780003
5.625,6004.667282
5.640625,6000.435352
5.65625,5995.91732
5.671875,5992.650986
5.6875,5988.97934
5.703125,5983.698368
5.71875,5978.918076
5.734375,5974.936485
5.75,5970.609188
5.765625,5966.186523
5.78125,5962.336063
5.796875,5958.819389
5.8125,5954.730511
5.828125,5950.307846
5.84375,5945.634842
5.859375,5940.98568
5.875,5938.911438
5.890625,5938.518047
5.90625,5934.095383
5.921875,5925.750732
5.9375,5919.778347
5.953125,5917.608738
5.96875,5914.843082
5.984375,5909.490585
6,5903.363228
6.015625,5897.581577
6.03125,5892.038345
6.046875,5886.650085
6.0625,5881.273746
6.078125,5875.909328
6.09375,5870.091915
6.109375,5864.679813
6.125,5860.233307
6.140625,5854.225159
6.15625,5846.476555
6.171875,5840.551853
6.1875,5836.15303
6.203125,5830.490589
6.21875,5823.218822
6.234375,5816.328526
6.25,5810.570717
6.265625,5805.277824
6.28125,5799.96109
6.296875,5794.57283
6.3125,5789.30378
6.328125,5783.79631
6.34375,5777.895451
6.359375,5771.434307
6.375,5764.770508
6.390625,5758.988857
6.40625,5753.24297
6.421875,5746.424198
6.4375,5739.974976
6.453125,5734.956264
6.46875,5730.056763
6.484375,5723.702908
6.5,5716.454983
6.515625,5710.053444
6.53125,5704.236031
6.546875,5698.001385
6.5625,5691.623688
6.578125,5686.056614
6.59375,5680.501461
6.609375,5673.551559
6.625,5666.923523
6.640625,5660.808086
6.65625,5653.92971
6.671875,5649.185181
6.6875,5645.71619
6.703125,5638.492107
6.71875,5629.742146
6.734375,5624.032021
6.75,5619.776249
6.765625,5613.827705
6.78125,5606.96125
6.796875,5601.227283
6.8125,5596.125126
6.828125,5589.973927
6.84375,5582.45182
6.859375,5575.323105
6.875,5568.873882
6.890625,5561.280251
6.90625,5553.162098
6.921875,5545.163155
6.9375,5536.878109
6.953125,5528.366566
6.96875,5519.938469
6.984375,5510.997772
7,5498.194695
7.015625,5482.053757
7.03125,5473.458767
7.046875,5475.628376
7.0625,5475.795269
7.078125,5468.61887
7.09375,5461.609364
7.109375,5457.830429
7.125,5453.717709
7.140625,5447.602272
7.15625,5440.342426
7.171875,5432.569981
7.1875,5424.463749
7.203125,5416.39328
7.21875,5409.33609
7.234375,5403.888226
7.25,5399.382114
7.265625,5394.482613
7.28125,5387.949944
7.296875,5380.356312
7.3125,5373.120308
7.328125,5366.551876
7.34375,5361.235142
7.359375,5357.444286
7.375,5353.522301
7.390625,5348.467827
7.40625,5344.65313
7.421875,5342.829227
7.4375,5340.695381
7.453125,5337.631702
7.46875,5333.399773
7.484375,5328.452587
7.5,5325.54388
7.515625,5322.957039
7.53125,5318.272114
7.546875,5316.412449
7.5625,5318.295956
7.578125,5315.232277
7.59375,5303.454399
7.609375,5290.353298
7.625,5281.591415
7.640625,5274.534225
7.65625,5271.458626
7.671875,5275.201797
7.6875,5275.118351
7.703125,5267.596245
7.71875,5261.564255
7.734375,5256.676674
7.75,5249.798298
7.765625,5244.958401
7.78125,5243.933201
7.796875,5241.906643
7.8125,5234.730244
7.828125,5226.790905
7.84375,5222.833157
7.859375,5222.380161
7.875,5223.26231
7.890625,5218.887329
7.90625,5208.313465
7.921875,5200.231075
7.9375,5198.037624
7.953125,5197.679996
7.96875,5194.461346
7.984375,5188.751221
8,5185.043812
8.015625,5183.935165
8.03125,5184.471607
8.046875,5184.209347
8.0625,5178.904533
8.078125,5173.587799
8.09375,5173.754692
8.109375,5173.86198
8.125,5170.845985
8.140625,5168.521404
8.15625,5167.722702
8.171875,5164.897442
8.1875,5158.817768
8.203125,5155.467987
8.21875,5159.199238
8.234375,5160.534382
8.25,5154.180527
8.265625,5151.152611
8.28125,5154.681206
8.296875,5157.840252
8.3125,5155.932903
8.328125,5149.185658
