Time,BioZ
0,540.626049
0.015625,315.0939941
0.03125,617.9094315
0.046875,632.584095
0.0625,580.573082
0.078125,574.9821663
0.09375,577.1160126
0.109375,577.5094032
0.125,576.4126778
0.140625,575.7451057
0.15625,574.2311478
0.171875,570.1184273
0.1875,565.7792091
0.203125,563.3473396
0.21875,561.5115166
0.234375,559.4134331
0.25,556.1590195
0.265625,551.4025688
0.28125,547.3852158
0.296875,544.834137
0.3125,541.8896675
0.328125,538.4802818
0.34375,535.595417
0.359375,532.6390266
0.375,529.7780037
0.390625,527.3222923
0.40625,524.1394043
0.421875,520.336628
0.4375,517.2610283
0.453125,514.6384239
0.46875,511.3124847
0.484375,508.5349083
0.5,506.7586899
0.515625,504.6606064
0.53125,502.9678345
0.546875,501.5730858
0.5625,498.4498024
0.578125,494.2536354
0.59375,491.6906357
0.609375,490.2720451
0.625,488.7342453
0.640625,486.9222641
0.65625,484.6096039
0.671875,482.571125
0.6875,481.3313484
0.703125,480.568409
0.71875,479.4359207
0.734375,477.9815674
0.75,477.0636559
0.765625,476.5629768
0.78125,475.3828049
0.796875,473.9284515
0.8125,473.0224609
0.828125,472.3310471
0.84375,470.8409309
0.859375,468.0633545
0.875,465.7506943
0.890625,465.0354385
0.90625,464.3321037
0.921875,463.0208015
0.9375,462.2459412
0.953125,462.0313644
0.96875,460.5054855
0.984375,457.5490952
1,455.2364349
1.015625,454.044342
1.03125,453.1741142
1.046875,452.9595375
1.0625,453.3290863
1.078125,452.7807236
1.09375,451.8389702
1.109375,451.3144493
1.125,450.1819611
1.140625,448.8110542
1.15625,448.0838776
1.171875,447.9169846
1.1875,447.499752
1.203125,446.5460777
1.21875,445.0201988
1.234375,443.1247711
1.25,441.5869713
1.265625,440.8240318
1.28125,441.801548
1.296875,444.5195198
1.3125,445.5327988
1.328125,443.1128502
1.34375,441.0505295
1.359375,441.5631294
1.375,441.6465759
1.390625,440.2279854
1.40625,438.7259483
1.421875,437.2477531
1.4375,435.9483719
1.453125,435.7457161
1.46875,435.757637
1.484375,435.1258278
1.5,434.4582558
1.515625,433.8383675
1.53125,433.0396652
1.546875,432.2290421
1.5625,431.7522049
1.578125,431.3707352
1.59375,430.727005
1.609375,430.1905632
1.625,429.8686981
1.640625,429.2964935
1.65625,427.6633263
1.671875,425.52948
1.6875,424.3254662
1.703125,424.0393639
1.71875,423.7174988
1.734375,422.8234291
1.75,422.1916199
1.765625,422.1796989
1.78125,422.5492477
1.796875,422.3704338
1.8125,422.000885
1.828125,422.1320152
1.84375,422.2393036
1.859375,421.9770432
1.875,421.6790199
1.890625,421.6551781
1.90625,421.2141037
1.921875,420.5107689
1.9375,419.9981689
1.953125,419.5928574
1.96875,418.9729691
1.984375,417.6616669
2,416.6483879
2.015625,416.9821739
2.03125,417.804718
2.046875,417.8881645
2.0625,418.0550575
2.078125,418.8537598
2.09375,418.3650017
2.109375,416.3503647
2.125,414.2522812
2.140625,413.3701324
