Time,BioZ
0,4363.036156
0.015625,2004.396915
0.03125,896.4300156
0.046875,1098.239422
0.0625,1265.990734
0.078125,1205.170155
0.09375,1174.652576
0.109375,1172.637939
0.125,1171.588898
0.140625,1170.46833
0.15625,1169.753075
0.171875,1169.228554
0.1875,1168.262959
0.203125,1166.880131
0.21875,1165.640354
0.234375,1164.674759
0.25,1163.685322
0.265625,1162.850857
0.28125,1161.897182
0.296875,1160.609722
0.3125,1159.369946
0.328125,1158.511639
0.34375,1157.534122
0.359375,1156.461239
0.375,1155.507565
0.390625,1154.327393
0.40625,1153.1353
0.421875,1152.324677
0.4375,1151.502132
0.453125,1150.882244
0.46875,1150.631905
0.484375,1149.761677
0.5,1148.235798
0.515625,1147.055626
0.53125,1146.996021
0.546875,1147.055626
0.5625,1145.410538
0.578125,1143.467426
0.59375,1142.776012
0.609375,1142.203808
0.625,1141.130924
0.640625,1139.962673
0.65625,1138.782501
0.671875,1137.828827
0.6875,1136.922836
0.703125,1135.706902
0.71875,1135.003567
0.734375,1134.92012
0.75,1134.586334
0.765625,1134.14526
0.78125,1133.286953
0.796875,1131.58226
0.8125,1130.056381
0.828125,1129.341125
0.84375,1129.01926
0.859375,1128.411293
0.875,1127.564907
0.890625,1126.790047
0.90625,1126.277447
0.921875,1125.848293
0.9375,1124.989986
0.953125,1123.893261
0.96875,1123.023033
0.984375,1122.093201
1,1121.366024
1.015625,1120.698452
1.03125,1120.018959
1.046875,1119.637489
1.0625,1119.291782
1.078125,1118.791103
1.09375,1118.159294
1.109375,1117.348671
1.125,1116.44268
1.140625,1115.369797
1.15625,1114.821434
1.171875,1114.726067
1.1875,1114.404202
1.203125,1114.344597
1.21875,1113.891602
1.234375,1112.604141
1.25,1111.245155
1.265625,1110.482216
1.28125,1110.255718
1.296875,1109.76696
1.3125,1108.825207
1.328125,1108.074188
1.34375,1108.121872
1.359375,1108.694077
1.375,1108.431816
1.390625,1107.025146
1.40625,1106.131077
1.421875,1105.964184
1.4375,1105.582714
1.453125,1104.974747
1.46875,1103.782654
1.484375,1102.57864
1.5,1102.31638
1.515625,1102.149487
1.53125,1101.183891
1.546875,1099.50304
1.5625,1097.643375
1.578125,1096.332073
1.59375,1095.187664
1.609375,1094.150543
1.625,1093.85252
1.640625,1093.912125
1.65625,1093.745232
1.671875,1094.019413
1.6875,1094.818115
1.703125,1094.591618
1.71875,1093.327999
1.734375,1092.970371
1.75,1093.506813
1.765625,1093.494892
1.78125,1093.232632
1.796875,1093.316078
1.8125,1092.708111
1.828125,1091.15839
1.84375,1089.835167
